CD_IDENTIFICADOR;CD_PRODUTO;CD_LOTE;DT_VALIDADE;CD_UNI_PRO;DS_UNIDADE
823215;3;ARA05392;2021-11-30;47562;CP100MG
817487;3;ARA05392;2021-11-30;47562;CP100MG
825865;3;ARA05392;2021-11-30;47562;CP100MG
800789;3;ARA05392;2021-11-30;47562;CP100MG
823079;3;ARA05392;2021-11-30;47562;CP100MG
828278;3;ARA05392;2021-11-30;47562;CP100MG
819551;3;ARA05392;2021-11-30;47562;CP100MG
827134;3;ARA05392;2021-11-30;47562;CP100MG
826965;3;ARA05392;2021-11-30;47562;CP100MG
798430;3;ARA05392;2021-11-30;47562;CP100MG
798396;3;ARA05392;2021-11-30;47562;CP100MG
796512;3;ARA05392;2021-11-30;47562;CP100MG
798541;3;ARA05392;2021-11-30;47562;CP100MG
825760;3;ARA05392;2021-11-30;47562;CP100MG
804700;3;ARA05392;2021-11-30;47562;CP100MG
796868;3;ARA05392;2021-11-30;47562;CP100MG
800493;3;ARA05392;2021-11-30;47562;CP100MG
798730;3;ARA05392;2021-11-30;47562;CP100MG
802087;3;ARA05392;2021-11-30;47562;CP100MG
811016;3;ARA05392;2021-11-30;47562;CP100MG
802173;3;ARA05392;2021-11-30;47562;CP100MG
777098;3;ARA05392;2021-11-30;47562;CP100MG
793751;3;ARA05392;2021-11-30;47562;CP100MG
781670;3;ARA05392;2021-11-30;47562;CP100MG
783148;3;ARA05392;2021-11-30;47562;CP100MG
789282;3;ARA05392;2021-11-30;47562;CP100MG
763919;3;ARA05392;2021-11-30;47562;CP100MG
767757;3;ARA05392;2021-11-30;47562;CP100MG
764703;3;ARA05392;2021-11-30;47562;CP100MG
759765;3;ARA05392;2021-11-30;47562;CP100MG
765833;3;ARA05392;2021-11-30;47562;CP100MG
765050;3;ARA05392;2021-11-30;47562;CP100MG
760649;3;ARA05392;2021-11-30;47562;CP100MG
769924;3;ARA05392;2021-11-30;47562;CP100MG
746846;3;ARA05392;2021-11-30;47562;CP100MG
751205;3;ARA05392;2021-11-30;47562;CP100MG
750902;3;ARA05392;2021-11-30;47562;CP100MG
751706;3;ARA05392;2021-11-30;47562;CP100MG
750598;3;ARA05392;2021-11-30;47562;CP100MG
749747;3;ARA05392;2021-11-30;47562;CP100MG
750814;3;ARA05392;2021-11-30;47562;CP100MG
747143;3;ARA05392;2021-11-30;47562;CP100MG
746873;3;ARA05392;2021-11-30;47562;CP100MG
746925;3;ARA05392;2021-11-30;47562;CP100MG
753827;3;ARA05392;2021-11-30;47562;CP100MG
758227;3;ARA05392;2021-11-30;47562;CP100MG
757849;3;ARA05392;2021-11-30;47562;CP100MG
755446;3;ARA05392;2021-11-30;47562;CP100MG
756422;3;ARA05392;2021-11-30;47562;CP100MG
816889;3;ARA06014;2022-01-30;47562;CP100MG
809993;3;ARA06014;2022-01-30;47562;CP100MG
804238;3;ARA06014;2022-01-30;47562;CP100MG
799226;3;ARA06014;2022-01-30;47562;CP100MG
810816;3;ARA06014;2022-01-30;47562;CP100MG
807867;3;ARA06014;2022-01-30;47562;CP100MG
800827;3;ARA06014;2022-01-30;47562;CP100MG
798669;3;ARA06014;2022-01-30;47562;CP100MG
817341;3;ARA06014;2022-01-30;47562;CP100MG
828195;3;ARA06014;2022-01-30;47562;CP100MG
800429;3;ARA06014;2022-01-30;47562;CP100MG
827432;3;ARA06014;2022-01-30;47562;CP100MG
797943;3;ARA06014;2022-01-30;47562;CP100MG
797878;3;ARA06014;2022-01-30;47562;CP100MG
797159;3;ARA06014;2022-01-30;47562;CP100MG
827290;3;ARA06014;2022-01-30;47562;CP100MG
801992;3;ARA06014;2022-01-30;47562;CP100MG
798941;3;ARA06014;2022-01-30;47562;CP100MG
796381;3;ARA06014;2022-01-30;47562;CP100MG
810341;3;ARA06014;2022-01-30;47562;CP100MG
803123;3;ARA06014;2022-01-30;47562;CP100MG
829263;3;ARA06014;2022-01-30;47562;CP100MG
807966;3;ARA06014;2022-01-30;47562;CP100MG
797845;3;ARA06014;2022-01-30;47562;CP100MG
797021;3;ARA06014;2022-01-30;47562;CP100MG
798144;3;ARA06014;2022-01-30;47562;CP100MG
803636;3;ARA06014;2022-01-30;47562;CP100MG
804503;3;ARA06014;2022-01-30;47562;CP100MG
801924;3;ARA06014;2022-01-30;47562;CP100MG
797710;3;ARA06014;2022-01-30;47562;CP100MG
802404;3;ARA06014;2022-01-30;47562;CP100MG
802501;3;ARA06014;2022-01-30;47562;CP100MG
806962;3;ARA06014;2022-01-30;47562;CP100MG
809764;3;ARA06014;2022-01-30;47562;CP100MG
801090;3;ARA06014;2022-01-30;47562;CP100MG
797511;3;ARA06014;2022-01-30;47562;CP100MG
792857;3;ARA06014;2022-01-30;47562;CP100MG
791892;3;ARA06014;2022-01-30;47562;CP100MG
788307;3;ARA06014;2022-01-30;47562;CP100MG
788219;3;ARA06014;2022-01-30;47562;CP100MG
788092;3;ARA06014;2022-01-30;47562;CP100MG
794747;3;ARA06014;2022-01-30;47562;CP100MG
787376;3;ARA06014;2022-01-30;47562;CP100MG
777256;3;ARA06014;2022-01-30;47562;CP100MG
790509;3;ARA06014;2022-01-30;47562;CP100MG
761824;3;ARA06014;2022-01-30;47562;CP100MG
760473;3;ARA06014;2022-01-30;47562;CP100MG
774155;3;ARA06014;2022-01-30;47562;CP100MG
759773;3;ARA06014;2022-01-30;47562;CP100MG
767917;3;ARA06014;2022-01-30;47562;CP100MG
760656;3;ARA06014;2022-01-30;47562;CP100MG
769921;3;ARA06014;2022-01-30;47562;CP100MG
768419;3;ARA06014;2022-01-30;47562;CP100MG
758171;3;ARA06014;2022-01-30;47562;CP100MG
753825;3;ARA06014;2022-01-30;47562;CP100MG
758234;3;ARA06014;2022-01-30;47562;CP100MG
755514;3;ARA06014;2022-01-30;47562;CP100MG
753824;3;ARA06014;2022-01-30;47562;CP100MG
754253;3;ARA06014;2022-01-30;47562;CP100MG
757912;3;ARA06014;2022-01-30;47562;CP100MG
757703;3;ARA06014;2022-01-30;47562;CP100MG
753975;3;ARA06014;2022-01-30;47562;CP100MG
810619;3;BRA01285;2022-04-30;47562;CP100MG
809994;3;BRA01285;2022-04-30;47562;CP100MG
817398;3;BRA01285;2022-04-30;47562;CP100MG
797248;3;BRA01285;2022-04-30;47562;CP100MG
801697;3;BRA01285;2022-04-30;47562;CP100MG
827446;3;BRA01285;2022-04-30;47562;CP100MG
797156;3;BRA01285;2022-04-30;47562;CP100MG
804548;3;BRA01285;2022-04-30;47562;CP100MG
806283;3;BRA01285;2022-04-30;47562;CP100MG
801894;3;BRA01285;2022-04-30;47562;CP100MG
798076;3;BRA01285;2022-04-30;47562;CP100MG
825643;3;BRA01285;2022-04-30;47562;CP100MG
806035;3;BRA01285;2022-04-30;47562;CP100MG
803278;3;BRA01285;2022-04-30;47562;CP100MG
811371;3;BRA01285;2022-04-30;47562;CP100MG
798158;3;BRA01285;2022-04-30;47562;CP100MG
804428;3;BRA01285;2022-04-30;47562;CP100MG
796647;3;BRA01285;2022-04-30;47562;CP100MG
797645;3;BRA01285;2022-04-30;47562;CP100MG
806167;3;BRA01285;2022-04-30;47562;CP100MG
810265;3;BRA01285;2022-04-30;47562;CP100MG
801112;3;BRA01285;2022-04-30;47562;CP100MG
774810;3;BRA01285;2022-04-30;47562;CP100MG
793218;3;BRA01285;2022-04-30;47562;CP100MG
795911;3;BRA01285;2022-04-30;47562;CP100MG
794250;3;BRA01285;2022-04-30;47562;CP100MG
792071;3;BRA01285;2022-04-30;47562;CP100MG
788091;3;BRA01285;2022-04-30;47562;CP100MG
788646;3;BRA01285;2022-04-30;47562;CP100MG
776406;3;BRA01285;2022-04-30;47562;CP100MG
787495;3;BRA01285;2022-04-30;47562;CP100MG
777253;3;BRA01285;2022-04-30;47562;CP100MG
790479;3;BRA01285;2022-04-30;47562;CP100MG
760743;3;BRA01285;2022-04-30;47562;CP100MG
762656;3;BRA01285;2022-04-30;47562;CP100MG
762026;3;BRA01285;2022-04-30;47562;CP100MG
760872;3;BRA01285;2022-04-30;47562;CP100MG
774172;3;BRA01285;2022-04-30;47562;CP100MG
762715;3;BRA01285;2022-04-30;47562;CP100MG
765293;3;BRA01285;2022-04-30;47562;CP100MG
773981;3;BRA01285;2022-04-30;47562;CP100MG
763383;3;BRA01285;2022-04-30;47562;CP100MG
773004;3;BRA01285;2022-04-30;47562;CP100MG
765808;3;BRA01285;2022-04-30;47562;CP100MG
772293;3;BRA01285;2022-04-30;47562;CP100MG
767934;3;BRA01285;2022-04-30;47562;CP100MG
765843;3;BRA01285;2022-04-30;47562;CP100MG
763742;3;BRA01285;2022-04-30;47562;CP100MG
765763;3;BRA01285;2022-04-30;47562;CP100MG
766462;3;BRA01285;2022-04-30;47562;CP100MG
806774;3;BRA02349;2022-06-30;47562;CP100MG
809639;3;BRA02349;2022-06-30;47562;CP100MG
825271;3;BRA02349;2022-06-30;47562;CP100MG
798720;3;BRA02349;2022-06-30;47562;CP100MG
804596;3;BRA02349;2022-06-30;47562;CP100MG
803206;3;BRA02349;2022-06-30;47562;CP100MG
800911;3;BRA02349;2022-06-30;47562;CP100MG
801761;3;BRA02349;2022-06-30;47562;CP100MG
806619;3;BRA02349;2022-06-30;47562;CP100MG
806516;3;BRA02349;2022-06-30;47562;CP100MG
817985;3;BRA02349;2022-06-30;47562;CP100MG
802293;3;BRA02349;2022-06-30;47562;CP100MG
803320;3;BRA02349;2022-06-30;47562;CP100MG
809655;3;BRA02349;2022-06-30;47562;CP100MG
804474;3;BRA02349;2022-06-30;47562;CP100MG
796027;3;BRA02349;2022-06-30;47562;CP100MG
804184;3;BRA02349;2022-06-30;47562;CP100MG
799054;3;BRA02349;2022-06-30;47562;CP100MG
800656;3;BRA02349;2022-06-30;47562;CP100MG
794402;3;BRA02349;2022-06-30;47562;CP100MG
794349;3;BRA02349;2022-06-30;47562;CP100MG
778071;3;BRA02349;2022-06-30;47562;CP100MG
792590;3;BRA02349;2022-06-30;47562;CP100MG
781877;3;BRA02349;2022-06-30;47562;CP100MG
774579;3;BRA02349;2022-06-30;47562;CP100MG
775166;3;BRA02349;2022-06-30;47562;CP100MG
788090;3;BRA02349;2022-06-30;47562;CP100MG
775980;3;BRA02349;2022-06-30;47562;CP100MG
789489;3;BRA02349;2022-06-30;47562;CP100MG
776407;3;BRA02349;2022-06-30;47562;CP100MG
774884;3;BRA02349;2022-06-30;47562;CP100MG
785689;3;BRA02349;2022-06-30;47562;CP100MG
775167;3;BRA02349;2022-06-30;47562;CP100MG
769773;3;BRA02349;2022-06-30;47562;CP100MG
771230;3;BRA02349;2022-06-30;47562;CP100MG
773980;3;BRA02349;2022-06-30;47562;CP100MG
769772;3;BRA02349;2022-06-30;47562;CP100MG
771891;3;BRA02349;2022-06-30;47562;CP100MG
772057;3;BRA02349;2022-06-30;47562;CP100MG
774734;3;BRA02349;2022-06-30;47562;CP100MG
801078;3;BRA02587;2022-06-30;47562;CP100MG
806282;3;BRA02587;2022-06-30;47562;CP100MG
805137;3;BRA02587;2022-06-30;47562;CP100MG
803437;3;BRA02587;2022-06-30;47562;CP100MG
809053;3;BRA02587;2022-06-30;47562;CP100MG
796206;3;BRA02587;2022-06-30;47562;CP100MG
803701;3;BRA02587;2022-06-30;47562;CP100MG
783034;3;BRA02587;2022-06-30;47562;CP100MG
775444;3;BRA02587;2022-06-30;47562;CP100MG
778066;3;BRA02587;2022-06-30;47562;CP100MG
777623;3;BRA02587;2022-06-30;47562;CP100MG
776797;3;BRA02587;2022-06-30;47562;CP100MG
791480;3;BRA02587;2022-06-30;47562;CP100MG
795731;3;BRA02587;2022-06-30;47562;CP100MG
795547;3;BRA02587;2022-06-30;47562;CP100MG
775977;3;BRA02587;2022-06-30;47562;CP100MG
777460;3;BRA02587;2022-06-30;47562;CP100MG
788006;3;BRA02587;2022-06-30;47562;CP100MG
791844;3;BRA02587;2022-06-30;47562;CP100MG
776935;3;BRA02587;2022-06-30;47562;CP100MG
793356;3;BRA02587;2022-06-30;47562;CP100MG
777805;3;BRA02587;2022-06-30;47562;CP100MG
824485;3;BRA02896;2022-07-31;47562;CP100MG
830241;3;BRA02896;2022-07-31;47562;CP100MG
828513;3;BRA02896;2022-07-31;47562;CP100MG
825283;3;BRA02896;2022-07-31;47562;CP100MG
807087;3;BRA02896;2022-07-31;47562;CP100MG
826500;3;BRA02896;2022-07-31;47562;CP100MG
807835;3;BRA02896;2022-07-31;47562;CP100MG
821078;3;BRA02896;2022-07-31;47562;CP100MG
819523;3;BRA02896;2022-07-31;47562;CP100MG
809613;3;BRA02896;2022-07-31;47562;CP100MG
824650;465;101058546;2022-09-04;20923;FR200ML
804902;481;101044187;2022-01-27;22733;FR200ML
821164;481;101044187;2022-01-27;22733;FR200ML
806455;481;101044187;2022-01-27;22733;FR200ML
809212;481;101044187;2022-01-27;22733;FR200ML
819659;481; 101049678;2022-03-03;22733;FR200ML
821157;481; 101049678;2022-03-03;22733;FR200ML
821140;484;101024990;2021-11-23;20925;FR200ML
812012;484;101024990;2021-11-23;20925;FR200ML
810653;484;101024990;2021-11-23;20925;FR200ML
823838;484;101053127;2022-03-30;20925;FR200ML
805938;484;101053127;2022-03-30;20925;FR200ML
819650;704;101049730;2022-03-06;20962;FR125ML
820544;704;101049730;2022-03-06;20962;FR125ML
820996;704;101049730;2022-03-06;20962;FR125ML
823831;704;101049730;2022-03-06;20962;FR125ML
803931;704;101049730;2022-03-06;20962;FR125ML
821165;704;101049730;2022-03-06;20962;FR125ML
820091;704;101049730;2022-03-06;20962;FR125ML
806070;704;101049730;2022-03-06;20962;FR125ML
811651;704;101049730;2022-03-06;20962;FR125ML
821213;710;0348046051;2021-01-12;20967;FR200ML
750863;710;0348046051;2021-01-12;20967;FR200ML
757919;710;0348046051;2021-01-12;20967;FR200ML
753810;710;0348046051;2021-01-12;20967;FR200ML
821212;710;0349046051;2021-01-12;20967;FR200ML
779365;710;0349046051;2021-01-12;20967;FR200ML
757917;710;0349046051;2021-01-12;20967;FR200ML
757788;710;0349046051;2021-01-12;20967;FR200ML
752700;710;0349046051;2021-01-12;20967;FR200ML
754411;710;0349046051;2021-01-12;20967;FR200ML
821211;710;1051046051;2022-01-02;20967;FR200ML
773774;710;1051046051;2022-01-02;20967;FR200ML
764568;710;1051046051;2022-01-02;20967;FR200ML
767596;710;1051046051;2022-01-02;20967;FR200ML
767972;710;1051046051;2022-01-02;20967;FR200ML
757916;710;1051046051;2022-01-02;20967;FR200ML
756496;710;1051046051;2022-01-02;20967;FR200ML
726960;722;DL602;2023-03-31;44632;UNIDADE
754599;722;DL602;2023-03-31;44632;UNIDADE
596827;722;DL602;2023-03-31;44632;UNIDADE
810667;722;DN600;2025-03-31;44632;UNIDADE
810669;722;GL607;2023-06-30;44632;UNIDADE
780385;722;GL607;2023-06-30;44632;UNIDADE
726961;722;GL607;2023-06-30;44632;UNIDADE
719723;722;GL607;2023-06-30;44632;UNIDADE
712487;722;GL607;2023-06-30;44632;UNIDADE
817155;1500;0093;2023-03-31;48872;CP5MG
805507;1500;0093;2023-03-31;48872;CP5MG
810662;1500;0093;2023-03-31;48872;CP5MG
827843;1500;0361;2023-04-30;48872;CP5MG
830177;1500;0361;2023-04-30;48872;CP5MG
827664;1500;0361;2023-04-30;48872;CP5MG
817156;1500;N774;2022-12-30;48872;CP5MG
811710;1500;N774;2022-12-30;48872;CP5MG
828600;1500;N774;2022-12-30;48872;CP5MG
802942;1500;N774;2022-12-30;48872;CP5MG
826725;1500;N774;2022-12-30;48872;CP5MG
811483;1500;N774;2022-12-30;48872;CP5MG
801444;1500;N774;2022-12-30;48872;CP5MG
807133;1500;N774;2022-12-30;48872;CP5MG
762067;1500;N774;2022-12-30;48872;CP5MG
773341;1500;N774;2022-12-30;48872;CP5MG
773041;1500;N774;2022-12-30;48872;CP5MG
734729;1501;001073;2022-09-30;48408;FR50MG
728010;1501;001073;2022-09-30;48408;FR50MG
733821;1501;001073;2022-09-30;48408;FR50MG
738489;1501;001073;2022-09-30;48408;FR50MG
755068;1501;001073;2022-09-30;48408;FR50MG
716859;1501;001073;2022-09-30;48408;FR50MG
719067;1501;001073;2022-09-30;48408;FR50MG
700673;1501;001073;2022-09-30;48408;FR50MG
703222;1501;001073;2022-09-30;48408;FR50MG
704857;1501;001073;2022-09-30;48408;FR50MG
704110;1501;001073;2022-09-30;48408;FR50MG
703190;1501;001073;2022-09-30;48408;FR50MG
698542;1501;001073;2022-09-30;48408;FR50MG
819354;1501;004593;2023-04-30;48408;FR50MG
765017;1501;004593;2023-04-30;48408;FR50MG
757264;1501;004593;2023-04-30;48408;FR50MG
753823;1501;004593;2023-04-30;48408;FR50MG
755070;1501;004593;2023-04-30;48408;FR50MG
749519;1501;004593;2023-04-30;48408;FR50MG
805069;1501;101483;2023-09-30;48408;FR50MG
826477;1501;101483;2023-09-30;48408;FR50MG
807882;1501;101483;2023-09-30;48408;FR50MG
803594;1501;101483;2023-09-30;48408;FR50MG
775280;1501;101483;2023-09-30;48408;FR50MG
816916;1504;20E0086;2022-05-30;48440;AMP6MG
804261;1504;20E0086;2022-05-30;48440;AMP6MG
799163;1504;20E0086;2022-05-30;48440;AMP6MG
810832;1504;20E0086;2022-05-30;48440;AMP6MG
830222;1504;20E0086;2022-05-30;48440;AMP6MG
800842;1504;20E0086;2022-05-30;48440;AMP6MG
797256;1504;20E0086;2022-05-30;48440;AMP6MG
825262;1504;20E0086;2022-05-30;48440;AMP6MG
800446;1504;20E0086;2022-05-30;48440;AMP6MG
827425;1504;20E0086;2022-05-30;48440;AMP6MG
827280;1504;20E0086;2022-05-30;48440;AMP6MG
804629;1504;20E0086;2022-05-30;48440;AMP6MG
803243;1504;20E0086;2022-05-30;48440;AMP6MG
800946;1504;20E0086;2022-05-30;48440;AMP6MG
798408;1504;20E0086;2022-05-30;48440;AMP6MG
824468;1504;20E0086;2022-05-30;48440;AMP6MG
802017;1504;20E0086;2022-05-30;48440;AMP6MG
798878;1504;20E0086;2022-05-30;48440;AMP6MG
827670;1504;20E0086;2022-05-30;48440;AMP6MG
801329;1504;20E0086;2022-05-30;48440;AMP6MG
807896;1504;20E0086;2022-05-30;48440;AMP6MG
798513;1504;20E0086;2022-05-30;48440;AMP6MG
819524;1504;20E0086;2022-05-30;48440;AMP6MG
805346;1504;20E0086;2022-05-30;48440;AMP6MG
803141;1504;20E0086;2022-05-30;48440;AMP6MG
807757;1504;20E0086;2022-05-30;48440;AMP6MG
829250;1504;20E0086;2022-05-30;48440;AMP6MG
804749;1504;20E0086;2022-05-30;48440;AMP6MG
806016;1504;20E0086;2022-05-30;48440;AMP6MG
797780;1504;20E0086;2022-05-30;48440;AMP6MG
805159;1504;20E0086;2022-05-30;48440;AMP6MG
802323;1504;20E0086;2022-05-30;48440;AMP6MG
796929;1504;20E0086;2022-05-30;48440;AMP6MG
796861;1504;20E0086;2022-05-30;48440;AMP6MG
800536;1504;20E0086;2022-05-30;48440;AMP6MG
802117;1504;20E0086;2022-05-30;48440;AMP6MG
803352;1504;20E0086;2022-05-30;48440;AMP6MG
811372;1504;20E0086;2022-05-30;48440;AMP6MG
807250;1504;20E0086;2022-05-30;48440;AMP6MG
798170;1504;20E0086;2022-05-30;48440;AMP6MG
803662;1504;20E0086;2022-05-30;48440;AMP6MG
804518;1504;20E0086;2022-05-30;48440;AMP6MG
804215;1504;20E0086;2022-05-30;48440;AMP6MG
803457;1504;20E0086;2022-05-30;48440;AMP6MG
797648;1504;20E0086;2022-05-30;48440;AMP6MG
802424;1504;20E0086;2022-05-30;48440;AMP6MG
796227;1504;20E0086;2022-05-30;48440;AMP6MG
810266;1504;20E0086;2022-05-30;48440;AMP6MG
802530;1504;20E0086;2022-05-30;48440;AMP6MG
802222;1504;20E0086;2022-05-30;48440;AMP6MG
801671;1504;20E0086;2022-05-30;48440;AMP6MG
809170;1504;20E0086;2022-05-30;48440;AMP6MG
809790;1504;20E0086;2022-05-30;48440;AMP6MG
801116;1504;20E0086;2022-05-30;48440;AMP6MG
797448;1504;20E0086;2022-05-30;48440;AMP6MG
800694;1504;20E0086;2022-05-30;48440;AMP6MG
795568;1504;20E0086;2022-05-30;48440;AMP6MG
778094;1504;20E0086;2022-05-30;48440;AMP6MG
793607;1504;20E0086;2022-05-30;48440;AMP6MG
777093;1504;20E0086;2022-05-30;48440;AMP6MG
777650;1504;20E0086;2022-05-30;48440;AMP6MG
776864;1504;20E0086;2022-05-30;48440;AMP6MG
791512;1504;20E0086;2022-05-30;48440;AMP6MG
795752;1504;20E0086;2022-05-30;48440;AMP6MG
783069;1504;20E0086;2022-05-30;48440;AMP6MG
777479;1504;20E0086;2022-05-30;48440;AMP6MG
782953;1504;20E0086;2022-05-30;48440;AMP6MG
788033;1504;20E0086;2022-05-30;48440;AMP6MG
787404;1504;20E0086;2022-05-30;48440;AMP6MG
791872;1504;20E0086;2022-05-30;48440;AMP6MG
778288;1504;20E0086;2022-05-30;48440;AMP6MG
776957;1504;20E0086;2022-05-30;48440;AMP6MG
790488;1504;20E0086;2022-05-30;48440;AMP6MG
777829;1504;20E0086;2022-05-30;48440;AMP6MG
764227;1504;20E0086;2022-05-30;48440;AMP6MG
762294;1504;20E0086;2022-05-30;48440;AMP6MG
773049;1504;20E0086;2022-05-30;48440;AMP6MG
760596;1504;20E0086;2022-05-30;48440;AMP6MG
826744;1504; 20E0086;2022-05-31;48440;AMP6MG
821426;1504; 20E0086;2022-05-31;48440;AMP6MG
807883;1504; 20E0086;2022-05-31;48440;AMP6MG
819526;1504; 20E0086;2022-05-31;48440;AMP6MG
801625;1504; 20E0086;2022-05-31;48440;AMP6MG
796031;1504; 19K0326;2021-11-30;48440;AMP6MG
817369;1504; 19K0326;2021-11-30;48440;AMP6MG
804529;1504; 19K0326;2021-11-30;48440;AMP6MG
806498;1504; 19K0326;2021-11-30;48440;AMP6MG
778008;1504; 19K0326;2021-11-30;48440;AMP6MG
764231;1504; 19K0326;2021-11-30;48440;AMP6MG
729015;1504; 19K0326;2021-11-30;48440;AMP6MG
729951;1504; 19K0326;2021-11-30;48440;AMP6MG
735839;1504; 19K0326;2021-11-30;48440;AMP6MG
731376;1504; 19K0326;2021-11-30;48440;AMP6MG
706749;1504; 19K0326;2021-11-30;48440;AMP6MG
715550;1504; 19K0326;2021-11-30;48440;AMP6MG
713326;1504; 19K0326;2021-11-30;48440;AMP6MG
696012;1504; 19K0326;2021-11-30;48440;AMP6MG
696013;1504; 19K0326;2021-11-30;48440;AMP6MG
817383;1504;20A0109;2022-01-30;48440;AMP6MG
798626;1504;20A0109;2022-01-30;48440;AMP6MG
803177;1504;20A0109;2022-01-30;48440;AMP6MG
800874;1504;20A0109;2022-01-30;48440;AMP6MG
801943;1504;20A0109;2022-01-30;48440;AMP6MG
796334;1504;20A0109;2022-01-30;48440;AMP6MG
807724;1504;20A0109;2022-01-30;48440;AMP6MG
800473;1504;20A0109;2022-01-30;48440;AMP6MG
803291;1504;20A0109;2022-01-30;48440;AMP6MG
811356;1504;20A0109;2022-01-30;48440;AMP6MG
804149;1504;20A0109;2022-01-30;48440;AMP6MG
796222;1504;20A0109;2022-01-30;48440;AMP6MG
799029;1504;20A0109;2022-01-30;48440;AMP6MG
809126;1504;20A0109;2022-01-30;48440;AMP6MG
800625;1504;20A0109;2022-01-30;48440;AMP6MG
777083;1504;20A0109;2022-01-30;48440;AMP6MG
794266;1504;20A0109;2022-01-30;48440;AMP6MG
791501;1504;20A0109;2022-01-30;48440;AMP6MG
774226;1504;20A0109;2022-01-30;48440;AMP6MG
783054;1504;20A0109;2022-01-30;48440;AMP6MG
788020;1504;20A0109;2022-01-30;48440;AMP6MG
780850;1504;20A0109;2022-01-30;48440;AMP6MG
779468;1504;20A0109;2022-01-30;48440;AMP6MG
748425;1504;20A0109;2022-01-30;48440;AMP6MG
755109;1504;20A0109;2022-01-30;48440;AMP6MG
829151;1505;19030975;2023-03-30;48754;AMP1MG
801531;1505;19030975;2023-03-30;48754;AMP1MG
763968;1505;19030975;2023-03-30;48754;AMP1MG
746936;1505;19030975;2023-03-30;48754;AMP1MG
748643;1505;19030975;2023-03-30;48754;AMP1MG
730805;1505;19030975;2023-03-30;48754;AMP1MG
747128;1505;19030975;2023-03-30;48754;AMP1MG
753187;1505;19030975;2023-03-30;48754;AMP1MG
748231;1505;19030975;2023-03-30;48754;AMP1MG
754017;1505;19030975;2023-03-30;48754;AMP1MG
751755;1505;19030975;2023-03-30;48754;AMP1MG
747262;1505;19030975;2023-03-30;48754;AMP1MG
747236;1505;19030975;2023-03-30;48754;AMP1MG
753185;1505;19030975;2023-03-30;48754;AMP1MG
747693;1505;19030975;2023-03-30;48754;AMP1MG
718902;1505;19030975;2023-03-30;48754;AMP1MG
706892;1505;19030975;2023-03-30;48754;AMP1MG
704740;1505;19030975;2023-03-30;48754;AMP1MG
684268;1505;19030975;2023-03-30;48754;AMP1MG
690458;1505;19030975;2023-03-30;48754;AMP1MG
690457;1505;19030975;2023-03-30;48754;AMP1MG
690456;1505;19030975;2023-03-30;48754;AMP1MG
690455;1505;19030975;2023-03-30;48754;AMP1MG
690454;1505;19030975;2023-03-30;48754;AMP1MG
690453;1505;19030975;2023-03-30;48754;AMP1MG
690452;1505;19030975;2023-03-30;48754;AMP1MG
690451;1505;19030975;2023-03-30;48754;AMP1MG
690450;1505;19030975;2023-03-30;48754;AMP1MG
690449;1505;19030975;2023-03-30;48754;AMP1MG
690448;1505;19030975;2023-03-30;48754;AMP1MG
690447;1505;19030975;2023-03-30;48754;AMP1MG
690446;1505;19030975;2023-03-30;48754;AMP1MG
690445;1505;19030975;2023-03-30;48754;AMP1MG
692072;1505;19030975;2023-03-30;48754;AMP1MG
701920;1505;19030975;2023-03-30;48754;AMP1MG
690806;1505;19030975;2023-03-30;48754;AMP1MG
690711;1505;19030975;2023-03-30;48754;AMP1MG
691523;1505;19030975;2023-03-30;48754;AMP1MG
693090;1505;19030975;2023-03-30;48754;AMP1MG
690618;1505;19030975;2023-03-30;48754;AMP1MG
695886;1505;19030975;2023-03-30;48754;AMP1MG
806408;1505;095/20M;2022-03-30;48754;AMP1MG
805513;1505;095/20M;2022-03-30;48754;AMP1MG
797230;1505;095/20M;2022-03-30;48754;AMP1MG
827195;1505;095/20M;2022-03-30;48754;AMP1MG
800876;1505;095/20M;2022-03-30;48754;AMP1MG
821023;1505;095/20M;2022-03-30;48754;AMP1MG
796317;1505;095/20M;2022-03-30;48754;AMP1MG
807675;1505;095/20M;2022-03-30;48754;AMP1MG
805139;1505;095/20M;2022-03-30;48754;AMP1MG
812021;1505;095/20M;2022-03-30;48754;AMP1MG
801020;1505;095/20M;2022-03-30;48754;AMP1MG
807548;1505;095/20M;2022-03-30;48754;AMP1MG
806060;1505;095/20M;2022-03-30;48754;AMP1MG
802968;1505;095/20M;2022-03-30;48754;AMP1MG
807632;1505;095/20M;2022-03-30;48754;AMP1MG
801085;1505;095/20M;2022-03-30;48754;AMP1MG
811994;1505;095/20M;2022-03-30;48754;AMP1MG
783036;1505;095/20M;2022-03-30;48754;AMP1MG
782883;1505;095/20M;2022-03-30;48754;AMP1MG
794365;1505;095/20M;2022-03-30;48754;AMP1MG
778938;1505;095/20M;2022-03-30;48754;AMP1MG
795676;1505;095/20M;2022-03-30;48754;AMP1MG
778068;1505;095/20M;2022-03-30;48754;AMP1MG
777071;1505;095/20M;2022-03-30;48754;AMP1MG
794263;1505;095/20M;2022-03-30;48754;AMP1MG
792196;1505;095/20M;2022-03-30;48754;AMP1MG
787293;1505;095/20M;2022-03-30;48754;AMP1MG
795548;1505;095/20M;2022-03-30;48754;AMP1MG
777461;1505;095/20M;2022-03-30;48754;AMP1MG
791845;1505;095/20M;2022-03-30;48754;AMP1MG
