CD_IDENTIFICADOR;CD_PRODUTO;CD_LOTE;DT_VALIDADE;CD_UNI_PRO;DS_UNIDADE
817595;3;000;03/03/2022;47562;CP100MG
817984;3;0000;03/03/2022;47562;CP100MG
708977;3;000;03/03/2022;47562;CP100MG
817987;3;00000;30/06/2029;47562;CP100MG
817986;3;170620;30/10/2025;47562;CP100MG
754544;3;170620;30/10/2025;47562;CP100MG
694744;3;170620;30/10/2025;47562;CP100MG
817983;3;304050;12/12/2021;47562;CP100MG
807145;3;304050;12/12/2021;47562;CP100MG
691901;3;26052020;30/12/2022;47562;CP100MG
756453;3;.9RA06688;30/01/2022;47562;CP100MG
795890;3;02158/;30/10/2022;47562;CP100MG
771615;3;1BRA02349;30/06/2022;47562;CP100MG
781447;3;ARA04069;30/10/2021;47562;CP100MG
754543;3;ARA04069;30/10/2021;47562;CP100MG
724555;3;ARA04069;30/10/2021;47562;CP100MG
720443;3;ARA04069;30/10/2021;47562;CP100MG
724728;3;ARA04069;30/10/2021;47562;CP100MG
724727;3;ARA04069;30/10/2021;47562;CP100MG
818764;3;ARA053392;30/11/2021;47562;CP100MG
823215;3;ARA05392;30/11/2021;47562;CP100MG
817487;3;ARA05392;30/11/2021;47562;CP100MG
825865;3;ARA05392;30/11/2021;47562;CP100MG
800789;3;ARA05392;30/11/2021;47562;CP100MG
823079;3;ARA05392;30/11/2021;47562;CP100MG
828278;3;ARA05392;30/11/2021;47562;CP100MG
819551;3;ARA05392;30/11/2021;47562;CP100MG
827134;3;ARA05392;30/11/2021;47562;CP100MG
826965;3;ARA05392;30/11/2021;47562;CP100MG
798430;3;ARA05392;30/11/2021;47562;CP100MG
798396;3;ARA05392;30/11/2021;47562;CP100MG
796512;3;ARA05392;30/11/2021;47562;CP100MG
798541;3;ARA05392;30/11/2021;47562;CP100MG
825760;3;ARA05392;30/11/2021;47562;CP100MG
804700;3;ARA05392;30/11/2021;47562;CP100MG
796868;3;ARA05392;30/11/2021;47562;CP100MG
800493;3;ARA05392;30/11/2021;47562;CP100MG
798730;3;ARA05392;30/11/2021;47562;CP100MG
802087;3;ARA05392;30/11/2021;47562;CP100MG
811016;3;ARA05392;30/11/2021;47562;CP100MG
802173;3;ARA05392;30/11/2021;47562;CP100MG
777098;3;ARA05392;30/11/2021;47562;CP100MG
793751;3;ARA05392;30/11/2021;47562;CP100MG
781670;3;ARA05392;30/11/2021;47562;CP100MG
783148;3;ARA05392;30/11/2021;47562;CP100MG
789282;3;ARA05392;30/11/2021;47562;CP100MG
763919;3;ARA05392;30/11/2021;47562;CP100MG
767757;3;ARA05392;30/11/2021;47562;CP100MG
764703;3;ARA05392;30/11/2021;47562;CP100MG
759765;3;ARA05392;30/11/2021;47562;CP100MG
765833;3;ARA05392;30/11/2021;47562;CP100MG
765050;3;ARA05392;30/11/2021;47562;CP100MG
760649;3;ARA05392;30/11/2021;47562;CP100MG
769924;3;ARA05392;30/11/2021;47562;CP100MG
746846;3;ARA05392;30/11/2021;47562;CP100MG
751205;3;ARA05392;30/11/2021;47562;CP100MG
750902;3;ARA05392;30/11/2021;47562;CP100MG
751706;3;ARA05392;30/11/2021;47562;CP100MG
750598;3;ARA05392;30/11/2021;47562;CP100MG
749747;3;ARA05392;30/11/2021;47562;CP100MG
750814;3;ARA05392;30/11/2021;47562;CP100MG
747143;3;ARA05392;30/11/2021;47562;CP100MG
746873;3;ARA05392;30/11/2021;47562;CP100MG
746925;3;ARA05392;30/11/2021;47562;CP100MG
753827;3;ARA05392;30/11/2021;47562;CP100MG
758227;3;ARA05392;30/11/2021;47562;CP100MG
757849;3;ARA05392;30/11/2021;47562;CP100MG
755446;3;ARA05392;30/11/2021;47562;CP100MG
756422;3;ARA05392;30/11/2021;47562;CP100MG
816889;3;ARA06014;30/01/2022;47562;CP100MG
809993;3;ARA06014;30/01/2022;47562;CP100MG
804238;3;ARA06014;30/01/2022;47562;CP100MG
799226;3;ARA06014;30/01/2022;47562;CP100MG
810816;3;ARA06014;30/01/2022;47562;CP100MG
807867;3;ARA06014;30/01/2022;47562;CP100MG
800827;3;ARA06014;30/01/2022;47562;CP100MG
798669;3;ARA06014;30/01/2022;47562;CP100MG
817341;3;ARA06014;30/01/2022;47562;CP100MG
828195;3;ARA06014;30/01/2022;47562;CP100MG
800429;3;ARA06014;30/01/2022;47562;CP100MG
827432;3;ARA06014;30/01/2022;47562;CP100MG
797943;3;ARA06014;30/01/2022;47562;CP100MG
797878;3;ARA06014;30/01/2022;47562;CP100MG
797159;3;ARA06014;30/01/2022;47562;CP100MG
827290;3;ARA06014;30/01/2022;47562;CP100MG
801992;3;ARA06014;30/01/2022;47562;CP100MG
798941;3;ARA06014;30/01/2022;47562;CP100MG
796381;3;ARA06014;30/01/2022;47562;CP100MG
810341;3;ARA06014;30/01/2022;47562;CP100MG
803123;3;ARA06014;30/01/2022;47562;CP100MG
829263;3;ARA06014;30/01/2022;47562;CP100MG
807966;3;ARA06014;30/01/2022;47562;CP100MG
797845;3;ARA06014;30/01/2022;47562;CP100MG
797021;3;ARA06014;30/01/2022;47562;CP100MG
798144;3;ARA06014;30/01/2022;47562;CP100MG
803636;3;ARA06014;30/01/2022;47562;CP100MG
804503;3;ARA06014;30/01/2022;47562;CP100MG
801924;3;ARA06014;30/01/2022;47562;CP100MG
797710;3;ARA06014;30/01/2022;47562;CP100MG
802404;3;ARA06014;30/01/2022;47562;CP100MG
802501;3;ARA06014;30/01/2022;47562;CP100MG
806962;3;ARA06014;30/01/2022;47562;CP100MG
809764;3;ARA06014;30/01/2022;47562;CP100MG
801090;3;ARA06014;30/01/2022;47562;CP100MG
797511;3;ARA06014;30/01/2022;47562;CP100MG
792857;3;ARA06014;30/01/2022;47562;CP100MG
791892;3;ARA06014;30/01/2022;47562;CP100MG
788307;3;ARA06014;30/01/2022;47562;CP100MG
788219;3;ARA06014;30/01/2022;47562;CP100MG
788092;3;ARA06014;30/01/2022;47562;CP100MG
794747;3;ARA06014;30/01/2022;47562;CP100MG
787376;3;ARA06014;30/01/2022;47562;CP100MG
777256;3;ARA06014;30/01/2022;47562;CP100MG
790509;3;ARA06014;30/01/2022;47562;CP100MG
761824;3;ARA06014;30/01/2022;47562;CP100MG
760473;3;ARA06014;30/01/2022;47562;CP100MG
774155;3;ARA06014;30/01/2022;47562;CP100MG
759773;3;ARA06014;30/01/2022;47562;CP100MG
767917;3;ARA06014;30/01/2022;47562;CP100MG
760656;3;ARA06014;30/01/2022;47562;CP100MG
769921;3;ARA06014;30/01/2022;47562;CP100MG
768419;3;ARA06014;30/01/2022;47562;CP100MG
758171;3;ARA06014;30/01/2022;47562;CP100MG
753825;3;ARA06014;30/01/2022;47562;CP100MG
758234;3;ARA06014;30/01/2022;47562;CP100MG
755514;3;ARA06014;30/01/2022;47562;CP100MG
753824;3;ARA06014;30/01/2022;47562;CP100MG
754253;3;ARA06014;30/01/2022;47562;CP100MG
757912;3;ARA06014;30/01/2022;47562;CP100MG
757703;3;ARA06014;30/01/2022;47562;CP100MG
753975;3;ARA06014;30/01/2022;47562;CP100MG
806797;3;ARA0G014;30/01/2022;47562;CP100MG
794481;3;BRA00527;13/10/2021;47562;CP100MG
775982;3;BRA00527;13/10/2021;47562;CP100MG
793357;3;BRA00527;13/10/2021;47562;CP100MG
774735;3;BRA00527;13/10/2021;47562;CP100MG
811092;3;BRA01205;30/06/2022;47562;CP100MG
810619;3;BRA01285;30/04/2022;47562;CP100MG
809994;3;BRA01285;30/04/2022;47562;CP100MG
817398;3;BRA01285;30/04/2022;47562;CP100MG
797248;3;BRA01285;30/04/2022;47562;CP100MG
801697;3;BRA01285;30/04/2022;47562;CP100MG
827446;3;BRA01285;30/04/2022;47562;CP100MG
797156;3;BRA01285;30/04/2022;47562;CP100MG
804548;3;BRA01285;30/04/2022;47562;CP100MG
806283;3;BRA01285;30/04/2022;47562;CP100MG
801894;3;BRA01285;30/04/2022;47562;CP100MG
798076;3;BRA01285;30/04/2022;47562;CP100MG
825643;3;BRA01285;30/04/2022;47562;CP100MG
806035;3;BRA01285;30/04/2022;47562;CP100MG
803278;3;BRA01285;30/04/2022;47562;CP100MG
811371;3;BRA01285;30/04/2022;47562;CP100MG
798158;3;BRA01285;30/04/2022;47562;CP100MG
804428;3;BRA01285;30/04/2022;47562;CP100MG
796647;3;BRA01285;30/04/2022;47562;CP100MG
797645;3;BRA01285;30/04/2022;47562;CP100MG
806167;3;BRA01285;30/04/2022;47562;CP100MG
810265;3;BRA01285;30/04/2022;47562;CP100MG
801112;3;BRA01285;30/04/2022;47562;CP100MG
774810;3;BRA01285;30/04/2022;47562;CP100MG
793218;3;BRA01285;30/04/2022;47562;CP100MG
795911;3;BRA01285;30/04/2022;47562;CP100MG
794250;3;BRA01285;30/04/2022;47562;CP100MG
792071;3;BRA01285;30/04/2022;47562;CP100MG
788091;3;BRA01285;30/04/2022;47562;CP100MG
788646;3;BRA01285;30/04/2022;47562;CP100MG
776406;3;BRA01285;30/04/2022;47562;CP100MG
787495;3;BRA01285;30/04/2022;47562;CP100MG
777253;3;BRA01285;30/04/2022;47562;CP100MG
790479;3;BRA01285;30/04/2022;47562;CP100MG
760743;3;BRA01285;30/04/2022;47562;CP100MG
762656;3;BRA01285;30/04/2022;47562;CP100MG
762026;3;BRA01285;30/04/2022;47562;CP100MG
760872;3;BRA01285;30/04/2022;47562;CP100MG
774172;3;BRA01285;30/04/2022;47562;CP100MG
762715;3;BRA01285;30/04/2022;47562;CP100MG
765293;3;BRA01285;30/04/2022;47562;CP100MG
773981;3;BRA01285;30/04/2022;47562;CP100MG
763383;3;BRA01285;30/04/2022;47562;CP100MG
773004;3;BRA01285;30/04/2022;47562;CP100MG
765808;3;BRA01285;30/04/2022;47562;CP100MG
772293;3;BRA01285;30/04/2022;47562;CP100MG
767934;3;BRA01285;30/04/2022;47562;CP100MG
765843;3;BRA01285;30/04/2022;47562;CP100MG
763742;3;BRA01285;30/04/2022;47562;CP100MG
765763;3;BRA01285;30/04/2022;47562;CP100MG
766462;3;BRA01285;30/04/2022;47562;CP100MG
806774;3;BRA02349;30/06/2022;47562;CP100MG
809639;3;BRA02349;30/06/2022;47562;CP100MG
825271;3;BRA02349;30/06/2022;47562;CP100MG
798720;3;BRA02349;30/06/2022;47562;CP100MG
804596;3;BRA02349;30/06/2022;47562;CP100MG
803206;3;BRA02349;30/06/2022;47562;CP100MG
800911;3;BRA02349;30/06/2022;47562;CP100MG
801761;3;BRA02349;30/06/2022;47562;CP100MG
806619;3;BRA02349;30/06/2022;47562;CP100MG
806516;3;BRA02349;30/06/2022;47562;CP100MG
817985;3;BRA02349;30/06/2022;47562;CP100MG
802293;3;BRA02349;30/06/2022;47562;CP100MG
803320;3;BRA02349;30/06/2022;47562;CP100MG
809655;3;BRA02349;30/06/2022;47562;CP100MG
804474;3;BRA02349;30/06/2022;47562;CP100MG
796027;3;BRA02349;30/06/2022;47562;CP100MG
804184;3;BRA02349;30/06/2022;47562;CP100MG
799054;3;BRA02349;30/06/2022;47562;CP100MG
800656;3;BRA02349;30/06/2022;47562;CP100MG
794402;3;BRA02349;30/06/2022;47562;CP100MG
794349;3;BRA02349;30/06/2022;47562;CP100MG
778071;3;BRA02349;30/06/2022;47562;CP100MG
792590;3;BRA02349;30/06/2022;47562;CP100MG
781877;3;BRA02349;30/06/2022;47562;CP100MG
774579;3;BRA02349;30/06/2022;47562;CP100MG
775166;3;BRA02349;30/06/2022;47562;CP100MG
788090;3;BRA02349;30/06/2022;47562;CP100MG
775980;3;BRA02349;30/06/2022;47562;CP100MG
789489;3;BRA02349;30/06/2022;47562;CP100MG
776407;3;BRA02349;30/06/2022;47562;CP100MG
774884;3;BRA02349;30/06/2022;47562;CP100MG
785689;3;BRA02349;30/06/2022;47562;CP100MG
775167;3;BRA02349;30/06/2022;47562;CP100MG
769773;3;BRA02349;30/06/2022;47562;CP100MG
771230;3;BRA02349;30/06/2022;47562;CP100MG
773980;3;BRA02349;30/06/2022;47562;CP100MG
769772;3;BRA02349;30/06/2022;47562;CP100MG
771891;3;BRA02349;30/06/2022;47562;CP100MG
772057;3;BRA02349;30/06/2022;47562;CP100MG
774734;3;BRA02349;30/06/2022;47562;CP100MG
801078;3;BRA02587;30/06/2022;47562;CP100MG
806282;3;BRA02587;30/06/2022;47562;CP100MG
805137;3;BRA02587;30/06/2022;47562;CP100MG
803437;3;BRA02587;30/06/2022;47562;CP100MG
809053;3;BRA02587;30/06/2022;47562;CP100MG
796206;3;BRA02587;30/06/2022;47562;CP100MG
803701;3;BRA02587;30/06/2022;47562;CP100MG
783034;3;BRA02587;30/06/2022;47562;CP100MG
775444;3;BRA02587;30/06/2022;47562;CP100MG
778066;3;BRA02587;30/06/2022;47562;CP100MG
777623;3;BRA02587;30/06/2022;47562;CP100MG
776797;3;BRA02587;30/06/2022;47562;CP100MG
791480;3;BRA02587;30/06/2022;47562;CP100MG
795731;3;BRA02587;30/06/2022;47562;CP100MG
795547;3;BRA02587;30/06/2022;47562;CP100MG
775977;3;BRA02587;30/06/2022;47562;CP100MG
777460;3;BRA02587;30/06/2022;47562;CP100MG
788006;3;BRA02587;30/06/2022;47562;CP100MG
791844;3;BRA02587;30/06/2022;47562;CP100MG
776935;3;BRA02587;30/06/2022;47562;CP100MG
793356;3;BRA02587;30/06/2022;47562;CP100MG
777805;3;BRA02587;30/06/2022;47562;CP100MG
810375;3;BRA02896;30/07/2022;47562;CP100MG
811747;3;BRA02896;30/07/2022;47562;CP100MG
811654;3;BRA02896;30/07/2022;47562;CP100MG
824485;3;BRA02896;31/07/2022;47562;CP100MG
830241;3;BRA02896;31/07/2022;47562;CP100MG
828513;3;BRA02896;31/07/2022;47562;CP100MG
825283;3;BRA02896;31/07/2022;47562;CP100MG
807087;3;BRA02896;31/07/2022;47562;CP100MG
826500;3;BRA02896;31/07/2022;47562;CP100MG
807835;3;BRA02896;31/07/2022;47562;CP100MG
821078;3;BRA02896;31/07/2022;47562;CP100MG
819523;3;BRA02896;31/07/2022;47562;CP100MG
809613;3;BRA02896;31/07/2022;47562;CP100MG
810635;3;BRA62349;30/01/2023;47562;CP100MG
809802;465;506070;12/12/2022;20923;FR200ML
715255;465; 100941908;06/12/2021;20923;FR200ML
700065;465; 100941908;06/12/2021;20923;FR200ML
700395;465; 100941908;06/12/2021;20923;FR200ML
755516;465;101006217;30/08/2022;20923;FR200ML
769593;465;101014382;12/10/2021;20923;FR200ML
773874;465;101016239;30/03/2023;20923;FR200ML
777583;465;101016239;30/03/2023;20923;FR200ML
779354;465;101039920;13/01/2022;20923;FR200ML
805087;465;101046073;28/02/2022;20923;FR200ML
817798;465;101049732;03/03/2022;20923;FR200ML
821162;465;101049732;03/03/2022;20923;FR200ML
824650;465;101058546;09/04/2022;20923;FR200ML
829771;465;101058546;30/04/2022;20923;FR200ML
825824;465;101058546;30/04/2022;20923;FR200ML
683564;465;1100913621;30/06/2028;20923;FR200ML
810041;481;1;30/05/2025;22733;FR200ML
769591;481;101014636;13/10/2021;22733;FR200ML
760896;481;101014636;13/10/2021;22733;FR200ML
756913;481;101014636;13/10/2021;22733;FR200ML
773889;481;101019842;30/06/2023;22733;FR200ML
779330;481;101033589;01/01/2022;22733;FR200ML
805086;481;101042899;28/02/2022;22733;FR200ML
804902;481;101044187;27/01/2022;22733;FR200ML
821164;481;101044187;27/01/2022;22733;FR200ML
806455;481;101044187;27/01/2022;22733;FR200ML
809212;481;101044187;27/01/2022;22733;FR200ML
819659;481; 101049678;03/03/2022;22733;FR200ML
821157;481; 101049678;03/03/2022;22733;FR200ML
825389;481;101049678;01/04/2022;22733;FR200ML
829769;481;101049678;01/04/2022;22733;FR200ML
823342;481;101049678;01/04/2022;22733;FR200ML
809844;481;101049678;01/04/2022;22733;FR200ML
807265;481;101049678;01/04/2022;22733;FR200ML
683786;481;1100911645;30/06/2028;22733;FR200ML
760900;484;10104370;12/10/2021;20925;FR200ML
756912;484;10104370;12/10/2021;20925;FR200ML
679105;484;15012020;30/12/2021;20925;FR200ML
715256;484;17082020;30/12/2022;20925;FR200ML
705213;484;17082020;30/12/2022;20925;FR200ML
760901;484;101014370;12/10/2021;20925;FR200ML
821140;484;101024990;23/11/2021;20925;FR200ML
812012;484;101024990;23/11/2021;20925;FR200ML
810653;484;101024990;23/11/2021;20925;FR200ML
773772;484;101024990;30/03/2023;20925;FR200ML
769596;484;101027732;07/12/2021;20925;FR200ML
779357;484;101038396;14/01/2022;20925;FR200ML
777572;484;101038396;14/01/2022;20925;FR200ML
779356;484;101041059;26/01/2022;20925;FR200ML
805085;484;101046097;28/02/2022;20925;FR200ML
810042;484;101053127;19/03/2022;20925;FR200ML
823838;484;101053127;30/03/2022;20925;FR200ML
805938;484;101053127;30/03/2022;20925;FR200ML
829768;484;101058572;30/04/2022;20925;FR200ML
825825;484;101058572;30/04/2022;20925;FR200ML
683561;484;1100907357;30/06/2028;20925;FR200ML
779341;507;101006233;04/10/2021;20926;FR125ML
779317;522;101006228;04/10/2021;20927;FR125ML
769615;522;101006228;04/10/2021;20927;FR125ML
773801;524;101014468;30/03/2023;20929;FR200ML
766075;524;101014468;30/03/2023;20929;FR200ML
760905;528;20211209;09/12/2021;20931;LT400GR
726074;528;20211209;09/12/2021;20931;LT400GR
700060;528;20211209;09/12/2021;20931;LT400GR
768664;579;31052022;30/05/2024;20943;FR200ML
752688;579;0287046001;01/10/2021;20943;FR200ML
746889;579;0287046001;01/10/2021;20943;FR200ML
744188;579;0287046001;01/10/2021;20943;FR200ML
762666;579;0349046001;01/12/2021;20943;FR200ML
755503;579;0349046001;01/12/2021;20943;FR200ML
765677;579;1019046001;01/01/2022;20943;FR200ML
755506;579;1019046001;01/01/2022;20943;FR200ML
779319;579;1030046001;01/01/2022;20943;FR200ML
766201;579;1063046001;01/03/2022;20943;FR200ML
765675;579;1063046001;01/03/2022;20943;FR200ML
768407;579;1063046001;01/03/2022;20943;FR200ML
779342;579;1063046001;30/03/2022;20943;FR200ML
821141;579;1093046001;01/04/2022;20943;FR200ML
799112;579;1093046001;01/04/2022;20943;FR200ML
774392;579;1093046001;01/04/2022;20943;FR200ML
773909;579;1093046001;01/04/2022;20943;FR200ML
777582;579;1093046001;01/04/2022;20943;FR200ML
774190;579;1093046001;01/04/2022;20943;FR200ML
772808;579;1093046001;01/04/2022;20943;FR200ML
820562;579;1122046001;01/05/2022;20943;FR200ML
827581;579;1122046001;01/05/2022;20943;FR200ML
804939;579;1122046001;01/05/2022;20943;FR200ML
821190;579;1122046001;01/05/2022;20943;FR200ML
801336;579;1122046001;01/05/2022;20943;FR200ML
820148;579;EMPRE;30/06/2022;20943;FR200ML
799122;579;EMPRE;30/06/2022;20943;FR200ML
750783;605;0363046001;01/12/2021;20944;FR200ML
764718;605;1030046001;31/01/2022;20944;FR200ML
765676;605;1063046001;01/03/2022;20944;FR200ML
766687;605;1093046001;01/04/2022;20944;FR200ML
772915;605;1093046001;01/04/2022;20944;FR200ML
823835;605;1123046001;01/05/2022;20944;FR200ML
821179;605;1123046001;01/05/2022;20944;FR200ML
799120;605;1123046001;01/05/2022;20944;FR200ML
774339;605;1123046001;01/05/2022;20944;FR200ML
773802;605;1123046001;01/05/2022;20944;FR200ML
773403;605;1123046001;01/05/2022;20944;FR200ML
779358;605;1232046001;01/05/2022;20944;FR200ML
830357;605;1245046001;30/09/2022;20944;FR200ML
799117;605;EMPRE;30/06/2022;20944;FR200ML
769321;704;0;30/01/2023;20962;FR125ML
773790;704;123456;01/02/2022;20962;FR125ML
759527;704;100995369;11/10/2021;20962;FR125ML
760777;704; 101004510;28/11/2021;20962;FR125ML
762198;704; 101004510;28/11/2021;20962;FR125ML
763378;704; 101004510;28/11/2021;20962;FR125ML
763706;704;101004510;28/11/2022;20962;FR125ML
760393;704;101004510;28/11/2022;20962;FR125ML
764823;704;101004510;28/11/2022;20962;FR125ML
765427;704;101004510;28/11/2022;20962;FR125ML
775471;704;101027739;12/03/2022;20962;FR125ML
775470;704;101027739;12/03/2022;20962;FR125ML
821204;704;101030122;21/03/2022;20962;FR125ML
800586;704;101030122;21/03/2022;20962;FR125ML
809642;704;101030122;21/03/2022;20962;FR125ML
799986;704;101030122;21/03/2022;20962;FR125ML
779308;704;101030122;21/03/2022;20962;FR125ML
775469;704;101030122;21/03/2022;20962;FR125ML
778210;704;101030122;21/03/2022;20962;FR125ML
805565;704;101039815;21/04/2022;20962;FR125ML
791878;704;101039815;21/04/2022;20962;FR125ML
772250;704;101039815;21/04/2022;20962;FR125ML
819650;704;101049730;03/06/2022;20962;FR125ML
820544;704;101049730;03/06/2022;20962;FR125ML
820996;704;101049730;03/06/2022;20962;FR125ML
823831;704;101049730;03/06/2022;20962;FR125ML
803931;704;101049730;03/06/2022;20962;FR125ML
821165;704;101049730;03/06/2022;20962;FR125ML
820091;704;101049730;03/06/2022;20962;FR125ML
806070;704;101049730;03/06/2022;20962;FR125ML
811651;704;101049730;03/06/2022;20962;FR125ML
829772;704;101052138;30/06/2022;20962;FR125ML
825827;704;101052138;30/06/2022;20962;FR125ML
767851;705;25052021;30/01/2023;20963;FR125ML
767938;705;26052025;30/01/2024;20963;FR125ML
750977;705;100972794;17/10/2021;20963;FR125ML
754187;705;100999459;04/11/2021;20963;FR125ML
779339;705;101013504;07/01/2022;20963;FR125ML
765841;705;101013504;07/01/2022;20963;FR125ML
765840;705;101013504;07/01/2022;20963;FR125ML
769320;705;101013504;07/01/2022;20963;FR125ML
762478;705;101013504;07/01/2022;20963;FR125ML
791833;705;101013504;30/06/2023;20963;FR125ML
773773;705;101013504;30/06/2023;20963;FR125ML
827641;705;101019814;09/02/2022;20963;FR125ML
821334;705;101019814;09/02/2022;20963;FR125ML
821180;705;101019814;09/02/2022;20963;FR125ML
820094;705;101019814;09/02/2022;20963;FR125ML
806071;705;101019814;09/02/2022;20963;FR125ML
811643;705;101019814;09/02/2022;20963;FR125ML
799126;705;101019814;09/02/2022;20963;FR125ML
795725;705;101019814;09/02/2022;20963;FR125ML
779338;705;101019814;09/02/2022;20963;FR125ML
778211;705;101019814;09/02/2022;20963;FR125ML
769637;705;101019814;09/02/2022;20963;FR125ML
769319;705;101019814;09/02/2022;20963;FR125ML
825244;705;101056980;26/06/2022;20963;FR125ML
799119;705;EMPRE;30/06/2022;20963;FR125ML
743487;710;710;30/06/2028;20967;FR200ML
820852;710;16092021;30/06/2022;20967;FR200ML
748864;710;19012021;01/11/2021;20967;FR200ML
746447;710;0313046051;01/11/2021;20967;FR200ML
742832;710;0313046051;01/11/2021;20967;FR200ML
757918;710;0313046051;01/11/2021;20967;FR200ML
742506;710;0313046051;01/11/2021;20967;FR200ML
821213;710;0348046051;01/12/2021;20967;FR200ML
750863;710;0348046051;01/12/2021;20967;FR200ML
757919;710;0348046051;01/12/2021;20967;FR200ML
753810;710;0348046051;01/12/2021;20967;FR200ML
821212;710;0349046051;01/12/2021;20967;FR200ML
779365;710;0349046051;01/12/2021;20967;FR200ML
757917;710;0349046051;01/12/2021;20967;FR200ML
757788;710;0349046051;01/12/2021;20967;FR200ML
752700;710;0349046051;01/12/2021;20967;FR200ML
754411;710;0349046051;01/12/2021;20967;FR200ML
821211;710;1051046051;01/02/2022;20967;FR200ML
773774;710;1051046051;01/02/2022;20967;FR200ML
764568;710;1051046051;01/02/2022;20967;FR200ML
767596;710;1051046051;01/02/2022;20967;FR200ML
767972;710;1051046051;01/02/2022;20967;FR200ML
757916;710;1051046051;01/02/2022;20967;FR200ML
756496;710;1051046051;01/02/2022;20967;FR200ML
769411;710;105.104.60.51;01/02/2022;20967;FR200ML
769415;710;105.104.60.51;01/02/2022;20967;FR200ML
722019;722;123;30/09/2022;44632;UNIDADE
803403;722;1904;19/04/2028;44632;UNIDADE
762146;722;1904;19/04/2028;44632;UNIDADE
801424;722;06082021;30/05/2025;44632;UNIDADE
810668;722;27082021;30/06/2022;44632;UNIDADE
722341;722;89409840;30/10/2023;44632;UNIDADE
96900;722;.;31/12/2030;44632;UNIDADE
754598;722;BL601;31/01/2023;44632;UNIDADE
600980;722;BL601;31/01/2023;44632;UNIDADE
775000;722;DL602;30/03/2023;44632;UNIDADE
603972;722;DL602;30/03/2023;44632;UNIDADE
726960;722;DL602;31/03/2023;44632;UNIDADE
754599;722;DL602;31/03/2023;44632;UNIDADE
596827;722;DL602;31/03/2023;44632;UNIDADE
810667;722;DN600;31/03/2025;44632;UNIDADE
775002;722;EM605;30/04/2024;44632;UNIDADE
726904;722;EM605;30/04/2024;44632;UNIDADE
754603;722;EM605;30/04/2024;44632;UNIDADE
754600;722;GL601;30/06/2023;44632;UNIDADE
657583;722;GL601;30/06/2023;44632;UNIDADE
810669;722;GL607;30/06/2023;44632;UNIDADE
780385;722;GL607;30/06/2023;44632;UNIDADE
726961;722;GL607;30/06/2023;44632;UNIDADE
719723;722;GL607;30/06/2023;44632;UNIDADE
712487;722;GL607;30/06/2023;44632;UNIDADE
775001;722;GL607.;30/06/2023;44632;UNIDADE
754601;722;GL613;30/06/2023;44632;UNIDADE
662377;722;GL613;30/06/2023;44632;UNIDADE
657582;722;GL613;30/06/2023;44632;UNIDADE
658641;722;GL613;30/06/2023;44632;UNIDADE
662376;722;KL602;30/09/2023;44632;UNIDADE
775003;722;ML607;30/11/2023;44632;UNIDADE
726516;722;ML607;30/11/2023;44632;UNIDADE
754602;722;ML607;30/11/2023;44632;UNIDADE
681722;722;ML607;30/11/2023;44632;UNIDADE
715346;846;100961360;03/06/2023;20970;FR200ML
710202;846;100961360;03/06/2023;20970;FR200ML
715185;846;100961360;03/06/2023;20970;FR200ML
751170;846;100995766;15/10/2021;20970;FR200ML
752102;846;100995766;15/10/2021;20970;FR200ML
749174;846;100995766;15/10/2021;20970;FR200ML
748299;846;100995766;15/10/2021;20970;FR200ML
760904;846;101004572;27/11/2021;20970;FR200ML
755456;846;101004572;27/11/2021;20970;FR200ML
756741;846;101004572;27/11/2021;20970;FR200ML
752912;846;101004572;27/11/2021;20970;FR200ML
765679;846;101011106;23/12/2021;20970;FR200ML
765680;846;101025014;26/02/2022;20970;FR200ML
773875;846;101038140;18/04/2022;20970;FR200ML
777571;846;101038140;18/04/2022;20970;FR200ML
812028;846;101041129;26/04/2022;20970;FR200ML
805937;846;101041129;30/04/2022;20970;FR200ML
805080;846;101041129;30/04/2022;20970;FR200ML
819675;846;101044545;30/05/2022;20970;FR200ML
820104;846;101044545;30/05/2022;20970;FR200ML
779359;846;1D1038140;18/04/2022;20970;FR200ML
782594;1500;0037;28/02/2023;48872;CP5MG
786813;1500;0037;28/02/2023;48872;CP5MG
775267;1500;0037;28/02/2023;48872;CP5MG
805942;1500;0093;30/03/2023;48872;CP5MG
801541;1500;0093;30/03/2023;48872;CP5MG
808122;1500;0093;30/03/2023;48872;CP5MG
802932;1500;0093;30/03/2023;48872;CP5MG
827678;1500;0093;30/03/2023;48872;CP5MG
811409;1500;0093;30/03/2023;48872;CP5MG
811927;1500;0093;30/03/2023;48872;CP5MG
806519;1500;0093;30/03/2023;48872;CP5MG
782370;1500;0093;30/03/2023;48872;CP5MG
778953;1500;0093;30/03/2023;48872;CP5MG
792859;1500;0093;30/03/2023;48872;CP5MG
775905;1500;0093;30/03/2023;48872;CP5MG
786473;1500;0093;30/03/2023;48872;CP5MG
817155;1500;0093;31/03/2023;48872;CP5MG
805507;1500;0093;31/03/2023;48872;CP5MG
810662;1500;0093;31/03/2023;48872;CP5MG
827843;1500;0361;30/04/2023;48872;CP5MG
830177;1500;0361;30/04/2023;48872;CP5MG
827664;1500;0361;30/04/2023;48872;CP5MG
817157;1500;0392;30/04/2023;48872;CP5MG
805065;1500;0392;30/04/2023;48872;CP5MG
810664;1500;0392;30/04/2023;48872;CP5MG
